fraction,reciprocity,transitivity,specification
0.42333984375,0.26708984375,0.40087890625,0
0.30712890625,0.09423828125,0.49169921875,0
0.34521484375,0.84521484375,0.46044921875,0
0.8134765625,0.5009765625,0.2998046875,0
0.51025390625,0.92236328125,0.10107421875,0
0.25146484375,0.62646484375,0.69775390625,1
0.78369140625,0.03955078125,0.46826171875,1
0.79150390625,0.26708984375,0.40087890625,0
0.34521484375,0.84521484375,0.79150390625,0
0.8134765625,0.4404296875,0.7021484375,0
0.80712890625,0.62646484375,0.69775390625,1
0.95458984375,0.73583984375,0.61962890625,0
0.34521484375,0.37548828125,0.46044921875,0
0.42333984375,0.07861328125,0.40087890625,0
0.78369140625,0.03955078125,0.46826171875,1
0.01025390625,0.73583984375,0.61962890625,0
0.25146484375,0.59423828125,0.69775390625,1
0.52587890625,0.84521484375,0.46044921875,0
0.8134765625,0.4404296875,0.2998046875,0
0.42333984375,0.26708984375,0.56982421875,0
0.25146484375,0.62646484375,0.99169921875,1
0.64990234375,0.14990234375,0.25244140625,0
0.95458984375,0.42236328125,0.61962890625,0
0.52587890625,0.37548828125,0.79150390625,0
0.42333984375,0.26708984375,0.40087890625,1
0.25146484375,0.62646484375,0.69775390625,1
0.8134765625,0.5009765625,0.7021484375,0
0.53369140625,0.14990234375,0.25244140625,0
0.25146484375,0.59423828125,0.99169921875,1
0.42333984375,0.07861328125,0.56982421875,1
0.52587890625,0.37548828125,0.46044921875,0
0.3740234375,0.4404296875,0.7021484375,0
0.95458984375,0.73583984375,0.60107421875,0
0.64990234375,0.28955078125,0.25244140625,0
0.80712890625,0.62646484375,0.99169921875,1
0.3740234375,0.5009765625,0.2998046875,0
0.52587890625,0.37548828125,0.46044921875,0
0.79150390625,0.26708984375,0.56982421875,1
0.95458984375,0.73583984375,0.61962890625,1
0.64990234375,0.14990234375,0.71826171875,0
0.3740234375,0.5009765625,0.7021484375,0
0.80712890625,0.59423828125,0.69775390625,1
0.47021484375,0.47021484375,0.66650390625,0
0.79150390625,0.07861328125,0.40087890625,1
0.95458984375,0.42236328125,0.60107421875,1
0.3740234375,0.5009765625,0.7021484375,0
0.64990234375,0.14990234375,0.25244140625,1
0.65087890625,0.47021484375,0.66650390625,0
0.80712890625,0.59423828125,0.99169921875,1
0.01025390625,0.73583984375,0.60107421875,1
0.3134765625,0.9404296875,0.7998046875,1
0.79150390625,0.07861328125,0.56982421875,0
0.01025390625,0.42236328125,0.61962890625,1
0.64990234375,0.28955078125,0.71826171875,1
0.47021484375,0.00048828125,0.66650390625,0
0.80712890625,0.59423828125,0.99169921875,1
0.01025390625,0.42236328125,0.60107421875,0
0.8740234375,0.9404296875,0.7998046875,1
0.01025390625,0.42236328125,0.60107421875,1
0.79150390625,0.07861328125,0.56982421875,1
0.47021484375,0.47021484375,0.83544921875,0
0.53369140625,0.14990234375,0.71826171875,1
0.37646484375,0.00146484375,0.82275390625,1
0.3134765625,0.0009765625,0.7998046875,1
0.47021484375,0.47021484375,0.66650390625,1
0.70458984375,0.48583984375,0.36962890625,1
0.92333984375,0.76708984375,0.90087890625,1
0.53369140625,0.28955078125,0.25244140625,1
0.3134765625,0.9404296875,0.2021484375,1
0.93212890625,0.00146484375,0.82275390625,1
0.29150390625,0.76708984375,0.90087890625,1
0.26025390625,0.48583984375,0.36962890625,1
0.3134765625,0.9404296875,0.7998046875,1
0.47021484375,0.00048828125,0.83544921875,1
0.37646484375,0.96923828125,0.82275390625,1
0.53369140625,0.28955078125,0.71826171875,0
0.3134765625,0.0009765625,0.2021484375,1
0.65087890625,0.47021484375,0.83544921875,1
0.70458984375,0.17236328125,0.36962890625,1
0.92333984375,0.57861328125,0.90087890625,1
0.37646484375,0.00146484375,0.36669921875,1
0.53369140625,0.28955078125,0.71826171875,1
0.14990234375,0.64990234375,0.75244140625,1
0.37646484375,0.00146484375,0.82275390625,0
0.65087890625,0.00048828125,0.66650390625,1
0.8740234375,0.9404296875,0.2021484375,1
0.70458984375,0.48583984375,0.35107421875,1
0.03369140625,0.64990234375,0.75244140625,1
0.92333984375,0.76708984375,0.06982421875,1
0.14990234375,0.78955078125,0.75244140625,1
0.37646484375,0.96923828125,0.36669921875,0
0.65087890625,0.00048828125,0.83544921875,0
0.70458984375,0.48583984375,0.36962890625,1
0.8740234375,0.0009765625,0.7998046875,1
0.92333984375,0.76708984375,0.90087890625,0
0.14990234375,0.64990234375,0.21826171875,1
0.14990234375,0.64990234375,0.75244140625,0
0.65087890625,0.00048828125,0.83544921875,1
0.93212890625,0.00146484375,0.36669921875,0
0.70458984375,0.17236328125,0.35107421875,1
0.8740234375,0.0009765625,0.2021484375,1
0.14990234375,0.78955078125,0.21826171875,0
0.92333984375,0.57861328125,0.06982421875,0
0.26025390625,0.48583984375,0.35107421875,1
0.93212890625,0.96923828125,0.82275390625,0
0.97021484375,0.97021484375,0.16650390625,1
0.03369140625,0.64990234375,0.21826171875,0
0.29150390625,0.76708984375,0.06982421875,0
0.26025390625,0.17236328125,0.36962890625,1
0.03369140625,0.78955078125,0.75244140625,0
0.8740234375,0.0009765625,0.2021484375,1
0.15087890625,0.97021484375,0.16650390625,1
0.29150390625,0.57861328125,0.90087890625,0
0.93212890625,0.96923828125,0.36669921875,1
0.03369140625,0.78955078125,0.21826171875,1
0.26025390625,0.17236328125,0.35107421875,1
0.4384765625,0.3154296875,0.6748046875,1
0.03369140625,0.78955078125,0.21826171875,0
0.29150390625,0.57861328125,0.06982421875,1
0.97021484375,0.50048828125,0.16650390625,1
0.26025390625,0.17236328125,0.35107421875,1
0.93212890625,0.96923828125,0.36669921875,0
0.21240234375,0.33740234375,0.31494140625,1
0.9990234375,0.3154296875,0.6748046875,1
0.20458984375,0.98583984375,0.86962890625,0
0.29150390625,0.57861328125,0.06982421875,0
0.97021484375,0.97021484375,0.33544921875,1
0.4384765625,0.3759765625,0.6748046875,1
0.87646484375,0.50146484375,0.32275390625,0
0.72119140625,0.33740234375,0.31494140625,1
0.76025390625,0.98583984375,0.86962890625,0
0.67333984375,0.01708984375,0.15087890625,0
0.21240234375,0.97705078125,0.31494140625,1
0.4384765625,0.3154296875,0.5771484375,1
0.20458984375,0.67236328125,0.86962890625,0
0.43212890625,0.50146484375,0.32275390625,0
0.97021484375,0.97021484375,0.16650390625,0
0.04150390625,0.01708984375,0.15087890625,0
0.21240234375,0.33740234375,0.90576171875,1
0.20458984375,0.98583984375,0.85107421875,0
0.4384765625,0.3154296875,0.6748046875,0
0.20458984375,0.98583984375,0.86962890625,0
0.87646484375,0.46923828125,0.32275390625,0
0.21240234375,0.33740234375,0.31494140625,0
0.97021484375,0.50048828125,0.33544921875,0
0.67333984375,0.82861328125,0.15087890625,0
0.4384765625,0.3759765625,0.5771484375,0
0.20458984375,0.67236328125,0.85107421875,0
0.21240234375,0.97705078125,0.90576171875,0
0.15087890625,0.97021484375,0.33544921875,0
0.87646484375,0.50146484375,0.86669921875,0
0.67333984375,0.01708984375,0.81982421875,0
0.15087890625,0.50048828125,0.16650390625,0
0.76025390625,0.98583984375,0.85107421875,0
0.72119140625,0.33740234375,0.90576171875,0
0.9990234375,0.3154296875,0.5771484375,0
0.15087890625,0.50048828125,0.33544921875,1
0.87646484375,0.50146484375,0.32275390625,1
0.76025390625,0.67236328125,0.86962890625,0
0.67333984375,0.01708984375,0.15087890625,0
0.72119140625,0.97705078125,0.31494140625,0
0.15087890625,0.50048828125,0.33544921875,0
0.9990234375,0.3759765625,0.6748046875,0
0.87646484375,0.46923828125,0.86669921875,1
0.76025390625,0.67236328125,0.85107421875,0
0.67333984375,0.82861328125,0.81982421875,0
0.72119140625,0.97705078125,0.90576171875,1
0.72021484375,0.22021484375,0.91650390625,0
0.43212890625,0.50146484375,0.86669921875,1
0.9990234375,0.3759765625,0.5771484375,1
0.04150390625,0.01708984375,0.81982421875,0
0.76025390625,0.67236328125,0.85107421875,0
0.72119140625,0.97705078125,0.90576171875,0
0.40087890625,0.22021484375,0.91650390625,0
0.04150390625,0.82861328125,0.15087890625,0
0.43212890625,0.46923828125,0.32275390625,1
0.04150390625,0.82861328125,0.81982421875,0
0.14208984375,0.04833984375,0.30712890625,0
0.9990234375,0.3759765625,0.5771484375,0
0.71240234375,0.83740234375,0.81494140625,0
0.72021484375,0.75048828125,0.91650390625,0
0.43212890625,0.46923828125,0.86669921875,0
0.04150390625,0.82861328125,0.81982421875,0
0.22119140625,0.83740234375,0.81494140625,0
0.44775390625,0.04833984375,0.30712890625,0
0.17333984375,0.51708984375,0.65087890625,1
0.43212890625,0.46923828125,0.86669921875,1
0.9384765625,0.8154296875,0.1748046875,0
0.72021484375,0.22021484375,0.58544921875,0
0.14208984375,0.60986328125,0.30712890625,0
0.71240234375,0.47705078125,0.81494140625,0
0.54150390625,0.51708984375,0.65087890625,1
0.62646484375,0.25146484375,0.57275390625,1
0.4990234375,0.8154296875,0.1748046875,0
0.72021484375,0.22021484375,0.91650390625,0
0.17333984375,0.32861328125,0.65087890625,1
0.14208984375,0.04833984375,0.03857421875,0
0.71240234375,0.83740234375,0.40576171875,0
0.18212890625,0.25146484375,0.57275390625,1
0.17333984375,0.51708984375,0.31982421875,1
0.9384765625,0.8759765625,0.1748046875,0
0.72021484375,0.75048828125,0.58544921875,0
0.14208984375,0.04833984375,0.30712890625,0
0.71240234375,0.83740234375,0.81494140625,1
0.62646484375,0.21923828125,0.57275390625,1
0.17333984375,0.51708984375,0.65087890625,1
0.40087890625,0.22021484375,0.58544921875,0
0.14208984375,0.60986328125,0.03857421875,0
0.17333984375,0.32861328125,0.31982421875,1
0.9384765625,0.8154296875,0.0771484375,0
0.71240234375,0.47705078125,0.40576171875,1
0.62646484375,0.25146484375,0.11669921875,1
0.40087890625,0.75048828125,0.91650390625,0
0.44775390625,0.04833984375,0.03857421875,0
0.22119140625,0.83740234375,0.40576171875,1
0.54150390625,0.51708984375,0.31982421875,1
0.40087890625,0.75048828125,0.58544921875,0
0.62646484375,0.25146484375,0.57275390625,1
0.9384765625,0.8154296875,0.1748046875,1
0.22119140625,0.47705078125,0.81494140625,1
0.44775390625,0.60986328125,0.30712890625,0
0.54150390625,0.32861328125,0.65087890625,1
0.40087890625,0.75048828125,0.58544921875,0
0.22119140625,0.47705078125,0.40576171875,0
0.62646484375,0.21923828125,0.11669921875,1
0.9384765625,0.8759765625,0.0771484375,1
0.22021484375,0.72021484375,0.41650390625,1
0.44775390625,0.60986328125,0.03857421875,0
0.54150390625,0.32861328125,0.31982421875,1
0.22119140625,0.47705078125,0.40576171875,1
0.18212890625,0.25146484375,0.11669921875,1
0.4990234375,0.8154296875,0.0771484375,1
0.54150390625,0.32861328125,0.31982421875,1
0.44775390625,0.60986328125,0.03857421875,0
0.90087890625,0.72021484375,0.41650390625,1
0.18212890625,0.21923828125,0.57275390625,1
0.96240234375,0.08740234375,0.06494140625,1
0.4990234375,0.8759765625,0.1748046875,1
0.22021484375,0.25048828125,0.41650390625,1
0.23583984375,0.45458984375,0.21337890625,1
0.64208984375,0.54833984375,0.80712890625,1
0.18212890625,0.21923828125,0.11669921875,1
0.22021484375,0.72021484375,0.08544921875,1
0.22900390625,0.45458984375,0.21337890625,1
0.47119140625,0.08740234375,0.06494140625,1
0.4990234375,0.8759765625,0.0771484375,0
0.18212890625,0.21923828125,0.11669921875,1
0.94775390625,0.54833984375,0.80712890625,1
0.22021484375,0.72021484375,0.41650390625,1
0.23583984375,0.39111328125,0.21337890625,1
0.12646484375,0.75146484375,0.07275390625,0
0.4990234375,0.8759765625,0.0771484375,1
0.96240234375,0.22705078125,0.06494140625,1
0.64208984375,0.10986328125,0.80712890625,1
0.23583984375,0.45458984375,0.50732421875,1
0.22021484375,0.25048828125,0.08544921875,1
0.6884765625,0.0654296875,0.9248046875,1
0.68212890625,0.75146484375,0.07275390625,0
0.23583984375,0.45458984375,0.21337890625,1
0.64208984375,0.54833984375,0.53857421875,1
0.96240234375,0.08740234375,0.65576171875,1
0.2490234375,0.0654296875,0.9248046875,1
0.90087890625,0.72021484375,0.08544921875,1
0.12646484375,0.71923828125,0.07275390625,0
0.23583984375,0.39111328125,0.50732421875,1
0.64208984375,0.54833984375,0.80712890625,1
0.12646484375,0.75146484375,0.61669921875,0
0.6884765625,0.6259765625,0.9248046875,1
0.22900390625,0.45458984375,0.50732421875,1
0.90087890625,0.25048828125,0.41650390625,1
0.96240234375,0.08740234375,0.06494140625,1
0.12646484375,0.75146484375,0.07275390625,0
0.64208984375,0.10986328125,0.53857421875,1
0.22900390625,0.39111328125,0.21337890625,1
0.6884765625,0.0654296875,0.8271484375,1
0.12646484375,0.71923828125,0.61669921875,0
0.22900390625,0.39111328125,0.50732421875,1
0.90087890625,0.25048828125,0.08544921875,1
0.96240234375,0.22705078125,0.65576171875,1
0.94775390625,0.54833984375,0.53857421875,1
0.6884765625,0.0654296875,0.9248046875,1
0.68212890625,0.75146484375,0.61669921875,0
0.22900390625,0.39111328125,0.50732421875,1
0.47119140625,0.08740234375,0.65576171875,1
0.90087890625,0.25048828125,0.08544921875,1
0.6884765625,0.6259765625,0.8271484375,1
0.94775390625,0.10986328125,0.80712890625,1
0.73583984375,0.95458984375,0.71337890625,0
0.68212890625,0.71923828125,0.07275390625,0
0.15771484375,0.28271484375,0.97900390625,1
0.47119140625,0.22705078125,0.06494140625,1
0.2490234375,0.0654296875,0.8271484375,1
0.72900390625,0.95458984375,0.71337890625,0
0.68212890625,0.71923828125,0.61669921875,0
0.33837890625,0.28271484375,0.97900390625,1
0.94775390625,0.10986328125,0.53857421875,1
0.2490234375,0.6259765625,0.9248046875,1
0.47119140625,0.22705078125,0.65576171875,1
0.15771484375,0.43798828125,0.97900390625,1
0.2490234375,0.6259765625,0.8271484375,1
0.73583984375,0.89111328125,0.71337890625,0
0.68212890625,0.71923828125,0.61669921875,0
0.47119140625,0.22705078125,0.65576171875,1
0.15771484375,0.28271484375,0.77294921875,1
0.94775390625,0.10986328125,0.53857421875,1
0.2490234375,0.6259765625,0.8271484375,1
0.18896484375,0.18896484375,0.51025390625,0
0.15771484375,0.28271484375,0.97900390625,1
0.46240234375,0.58740234375,0.56494140625,0
0.1884765625,0.5654296875,0.4248046875,0
0.73583984375,0.95458984375,0.00732421875,0
0.11962890625,0.18896484375,0.51025390625,0
0.15771484375,0.43798828125,0.77294921875,1
0.89208984375,0.29833984375,0.05712890625,0
0.73583984375,0.95458984375,0.71337890625,0
0.97119140625,0.58740234375,0.56494140625,0
0.7490234375,0.5654296875,0.4248046875,0
0.18896484375,0.53173828125,0.51025390625,0
0.33837890625,0.28271484375,0.77294921875,1
0.69775390625,0.29833984375,0.05712890625,0
0.1884765625,0.1259765625,0.4248046875,0
0.33837890625,0.43798828125,0.97900390625,1
0.46240234375,0.72705078125,0.56494140625,0
0.18896484375,0.18896484375,0.30419921875,0
0.73583984375,0.89111328125,0.00732421875,0
0.1884765625,0.5654296875,0.3271484375,0
0.33837890625,0.43798828125,0.77294921875,1
0.18896484375,0.18896484375,0.51025390625,0
0.46240234375,0.58740234375,0.15576171875,0
0.89208984375,0.35986328125,0.05712890625,0
0.1884765625,0.5654296875,0.4248046875,0
0.33837890625,0.43798828125,0.77294921875,1
0.18896484375,0.53173828125,0.30419921875,0
0.72900390625,0.95458984375,0.00732421875,0
0.46240234375,0.58740234375,0.56494140625,0
0.1884765625,0.1259765625,0.3271484375,0
0.11962890625,0.18896484375,0.30419921875,0
0.65771484375,0.78271484375,0.47900390625,0
0.72900390625,0.89111328125,0.71337890625,0
0.89208984375,0.29833984375,0.28857421875,0
0.46240234375,0.72705078125,0.15576171875,0
0.11962890625,0.53173828125,0.51025390625,0
0.7490234375,0.5654296875,0.3271484375,0
0.83837890625,0.78271484375,0.47900390625,0
0.11962890625,0.53173828125,0.30419921875,0
0.72900390625,0.89111328125,0.00732421875,0
0.89208984375,0.29833984375,0.05712890625,1
0.97119140625,0.58740234375,0.15576171875,0
0.11962890625,0.53173828125,0.30419921875,0
0.7490234375,0.1259765625,0.4248046875,0
0.65771484375,0.93798828125,0.47900390625,0
0.72900390625,0.89111328125,0.00732421875,0
0.89208984375,0.35986328125,0.28857421875,1
0.97119140625,0.72705078125,0.56494140625,0
0.68896484375,0.68896484375,0.01025390625,1
0.65771484375,0.78271484375,0.27294921875,0
0.7490234375,0.1259765625,0.3271484375,0
0.69775390625,0.29833984375,0.28857421875,1
0.98583984375,0.20458984375,0.46337890625,1
0.65771484375,0.78271484375,0.47900390625,0
0.97119140625,0.72705078125,0.15576171875,0
0.61962890625,0.68896484375,0.01025390625,1
0.7490234375,0.1259765625,0.3271484375,0
0.1259765625,0.3779296875,0.9873046875,0
0.69775390625,0.35986328125,0.05712890625,1
0.65771484375,0.93798828125,0.27294921875,0
0.97900390625,0.20458984375,0.46337890625,1
0.97119140625,0.72705078125,0.15576171875,0
0.68896484375,0.03173828125,0.01025390625,1
0.0615234375,0.3779296875,0.9873046875,0
0.69775390625,0.35986328125,0.28857421875,0
0.83837890625,0.78271484375,0.27294921875,0
0.1259765625,0.0634765625,0.9873046875,0
0.98583984375,0.64111328125,0.46337890625,1
0.68896484375,0.68896484375,0.80419921875,1
0.1259765625,0.3779296875,0.5146484375,0
0.69775390625,0.35986328125,0.28857421875,1
0.83837890625,0.93798828125,0.47900390625,0
0.98583984375,0.20458984375,0.75732421875,1
0.1259765625,0.3779296875,0.9873046875,0
0.39208984375,0.79833984375,0.55712890625,1
0.1259765625,0.0634765625,0.5146484375,0
0.83837890625,0.93798828125,0.27294921875,0
0.19775390625,0.79833984375,0.55712890625,1
0.98583984375,0.20458984375,0.46337890625,0
0.0615234375,0.3779296875,0.5146484375,0
0.39208984375,0.85986328125,0.55712890625,1
0.83837890625,0.93798828125,0.27294921875,0
0.98583984375,0.64111328125,0.75732421875,0
0.39208984375,0.79833984375,0.78857421875,1
0.90771484375,0.03271484375,0.72900390625,1
0.97900390625,0.20458984375,0.75732421875,0
0.97900390625,0.64111328125,0.46337890625,0
